User_id;Book_Id;Rating
112;037380248X;5
112;753813955;1
112;1588990842;2
112;1596792507;5
112;440229316;3
112;1904920357;1
112;873512693;3
112;1841591165;1
112;764587277;5
112;1559210869;5
112;802134106;4
112;679781498;4
112;385733208;3
112;1580631606;4
112;824521234;3
112;6496873;3
113;440214920;1
113;60841869;5
113;312252811;2
113;452277248;1
113;765345900;5
113;345478231;5
113;60511133;1
113;684848155;4
113;1400095956;1
113;618510826;4
113;345457374;3
113;1573229628;5
113;312987013;4
113;99771810;5
113;747553661;3
113;312937725;1
113;076455302X;5
113;1594130078;2
113;375706364;4
113;1401917178;5
113;380818957;5
113;385720106;5
113;425214761;5
113;375812938;1
113;755323009;2
113;1401210821;1
113;684801531;3
113;679756760;4
113;60245603;2
113;670915416;5
114;756400430;3
114;688149898;1
114;7154887;1
114;747267456;5
114;99428644;1
114;60765488;1
114;743454553;4
114;440241898;2
114;689823827;4
114;140396792X;5
114;674990331;2
114;448435365;5
114;1844670228;3
114;60587032;2
114;806115602;4
114;449911942;3
114;679761780;1
114;64462048;5
114;812971426;1
114;226014908;4
114;743219570;2
114;60556501;5
114;64404897;5
114;972851720;4
114;3110172798;5
114;521348358;5
114;861661419;2
114;749307846;3
114;61196673;2
114;553409689;4
115;425157709;3
115;312315732;3
115;1551666723;2
115;940450720;2
115;843947667;3
115;380777584;5
115;553268945;4
115;60541881;3
115;812971450;5
115;321427130;1
115;786815930;2
115;786809299;5
115;465081428;5
115;1413900208;4
115;425208915;2
115;919123708;2
115;2005883;2
115;60556528;2
115;425144372;1
115;60885424;5
115;140137343;5
115;946061157;3
115;821776053;5
115;812969634;3
115;805427317;3
115;60872799;3
115;1576753514;3
115;1565842219;1
115;755304853;4
115;312422326;4
116;1551117223;4
116;306808919;4
116;876856830;3
116;688153879;1
116;99498634;5
116;1843534096;2
116;99448475;4
116;009943752X;5
116;743250974;5
116;674992555;2
116;805071067;5
116;1593076673;5
116;7120869;2
116;1413900208;4
116;6551394;1
116;751533114;5
116;143036696;5
116;765316927;1
116;486420493;2
116;131492020;4
116;345468392;4
116;446362662;4
116;689861133;4
116;747564175;3
116;385418868;5
116;425099334;5
116;804119430;3
116;553112449;3
116;755301978;1
116;60541830;1
117;939666502;4
117;60511133;3
117;786813857;5
117;61094153;4
117;393064980;4
117;736911685;1
117;618391002;4
117;743477367;1
117;762419229;3
117;553580833;1
117;452156610;5
117;3110172798;5
117;60765488;5
117;312277105;5
117;1932382720;5
117;553561588;3
117;1581821360;1
117;765341131;5
117;439554934;3
117;425199436;4
117;075821409X;3
117;553817078;2
117;451203267;3
117;375719016;2
117;142004200;2
117;374522596;1
117;671797867;1
117;744005612;3
117;61208493;2
117;261102427;1
118;786918144;4
118;60546573;1
118;553381008;2
118;1565849426;1
118;142437786;2
118;385339704;3
118;761929940;3
118;226443221;3
118;712645624;4
118;6551815;3
118;345449002;1
118;738519383;1
118;755323017;3
118;131494848;1
118;316563560;1
118;156029065;3
118;553580337;3
118;684867850;1
118;7129653;1
118;1595820612;1
118;1859843409;5
118;743203623;1
118;768423481;2
118;1414306342;3
118;451211472;3
118;373250711;4
118;813191556;4
118;140283366;1
118;822560569;1
118;042519499X;1
119;451528522;5
119;1416509380;1
119;1560067845;1
119;671035975;2
119;231109253;5
119;1580931863;5
119;140621628;4
119;1890208280;5
119;7120680;5
119;1423100190;4
119;60840889;3
119;64420817;5
119;439507227;3
119;571206921;4
119;141182806;1
119;99285568;3
119;515138150;5
119;439554896;4
119;915145693;4
119;553578685;1
119;142001619;4
119;684848155;3
119;1416521100;1
119;618446710;3
119;1582406936;3
119;1857028155;4
119;60787031;5
119;385239548;2
119;553587080;4
119;552146730;5
120;898702623;3
120;743284798;1
120;380815699;3
120;000715805X;2
120;345463153;5
120;452288193;5
120;689851901;2
120;316735167;5
120;1400040361;2
120;451527925;1
120;451406281;3
120;1400097029;5
120;061812733X;4
120;719566223;5
120;786716231;4
120;786931965;2
120;446699551;5
120;345472454;5
120;385090021;3
120;140154078;2
120;078685538X;5
120;1576839508;5
120;143039148;3
120;226142698;3
120;393315630;4
120;192806947;1
120;745622089;1
120;60731303;4
120;380016362;4
120;158567575X;4
121;1400033829;3
121;1402713185;5
121;141005343;3
121;1565047087;2
121;1582293082;1
121;375724931;3
121;425181103;4
121;440235162;2
121;785265430;2
121;057120175X;3
121;553576003;1
121;385324138;1
121;312202059;2
121;334028965;1
121;1853260215;4
121;345495845;5
121;60928417;2
121;486274284;5
121;425214435;4
121;312348649;1
121;393050572;2
121;393098214;3
121;736805990;5
121;1585424994;1
121;786849738;2
121;689849125;5
121;805372768;5
121;155704676X;3
121;1414305818;4
121;307274977;2
122;019280197X;1
122;439389844;2
122;449218473;5
122;1590171039;4
122;1929229488;3
122;521348358;1
122;006057058X;1
122;60837551;4
122;316281336;2
122;1841591386;4
122;140445773;5
122;898702623;1
122;140110879;3
122;896892026;2
122;826414532;1
122;812969634;1
122;552135399;3
122;465081436;3
122;631169407;4
122;765308703;4
122;470008296;5
122;1560252480;5
122;312980140;1
122;192833073;2
122;553561588;2
122;64400964;3
122;1421506297;4
122;452260116;3
122;743231538;3
122;1563892464;3
123;813025931;2
123;373225733;2
123;553589474;1
123;074595054X;5
123;822002833;2
123;898702623;2
123;806523492;5
123;316281336;3
123;140152741;5
123;664228917;1
123;074324592X;5
123;192840312;3
123;1857231104;1
123;6545866;5
123;60975946;1
123;1574889230;5
123;425208915;2
123;786702273;4
123;618471162;1
123;99276496;5
123;1591583667;1
123;1405161604;5
123;072324779X;5
123;014303460X;4
123;812968972;1
123;802134904;3
123;553293427;5
123;142301442;5
123;082221900X;4
123;749858532;4
124;91898242;2
124;226142698;1
124;60839783;1
124;765313189;2
124;140196099;3
124;425213978;1
124;312315732;4
124;1904919529;4
124;582461464;1
124;140110879;4
124;7171994;1
124;812971892;3
124;60598972;1
124;1563895161;2
124;801435307;2
124;520215109;2
124;446678457;4
124;055358295X;2
124;1405161604;5
124;747569118;4
124;743255488;5
124;830825703;3
124;385239548;2
124;811201120;3
124;618711651;2
124;520234413;5
124;977312798;5
124;038071082X;3
124;439872464;3
124;345483898;2
125;553213431;4
125;755311515;1
125;439856264;2
125;340850620;3
125;743243781;5
125;142405744;1
125;1862074054;3
125;082632357X;3
125;140447261;4
125;1590300068;3
125;1598165763;5
125;618254110;2
125;1884365302;4
125;1587150883;4
125;1421504030;3
125;976882302;3
125;99285568;3
125;068984882X;2
125;316013269;3
125;1413900208;3
125;312965788;5
125;515124796;2
125;446607207;1
125;446678457;3
125;6496431;5
125;60815922;4
125;312983301;2
125;143039490;2
125;60935553;1
125;553267604;2
126;030680932X;3
126;1561709336;3
126;99410389;3
126;292701322;4
126;1842931857;1
126;821776053;2
126;1892395568;3
126;451409639;2
126;141187425;2
126;688172172;1
126;158663822X;2
126;571125298;1
126;60977493;4
126;618134328;2
126;60753633;5
126;618506918;4
126;1844350487;5
126;299125408;1
126;425134350;2
126;60734019;1
126;140448942;1
126;393058476;1
126;60815914;3
126;752852612;1
126;425211894;3
126;596006624;1
126;1402718616;1
126;688143881;2
126;140446168;5
126;439176832;1
127;575073616;5
127;1405203951;2
127;752851802;5
127;843953241;3
127;038073186X;2
127;374525110;3
127;399153934;5
127;871401657;4
127;812976568;2
127;151010269;3
127;140143459;5
127;851513344;3
127;3895086908;1
127;1406934852;3
127;446605468;2
127;189491712X;1
127;140441379;2
127;1932382607;3
127;345397398;4
127;195061667;3
127;156030160;2
127;373760035;3
127;081095480X;3
127;385333900;4
127;330490265;2
127;571207081;4
127;898702623;3
127;1896597661;2
127;812590104;3
127;465070590;1
128;1400034205;2
128;1592289800;3
128;60094931;1
128;805063390;3
128;345463153;2
128;1884365302;1
128;140192077;5
128;1585425001;2
128;1423100611;5
128;465014909;3
128;807014265;1
128;6482074;2
128;037376779X;5
128;140003065X;4
128;1416501622;3
128;1857232097;1
128;1741040914;3
128;345494768;4
128;312422245;1
128;393974294;3
128;60598859;1
128;440243068;5
128;192837680;5
128;7195710;4
128;743499093;4
128;553375938;2
128;141013451;4
128;1416524517;3
128;385129912;2
128;671704648;2
129;068987040X;5
129;055329783X;2
129;571224385;3
129;61015628;1
129;449007383;3
129;045121577X;5
129;822205106;5
129;872201937;4
129;439682584;4
129;375759344;1
129;811200078;5
129;1563050757;5
129;679767827;3
129;452273080;2
129;60736259;4
129;051509465X;3
129;1593080239;2
129;140276343;1
129;61139637;4
129;1579126235;3
129;1563890356;2
129;851708706;3
129;812513754;4
129;140439056;3
129;753806797;3
129;253202175;4
129;60577045;4
129;1569719608;1
129;743286979;5
129;743422007;1
130;2261987;2
130;373802420;3
130;312320191;5
130;810111136;3
130;1932416129;3
130;312062354;2
130;786881488;3
130;141001828;5
130;345483197;2
130;425210383;4
130;689869908;3
130;140188266;5
130;312426119;5
130;340769203;5
130;60758767;5
130;140445226;2
130;60584033;5
130;253202175;4
130;330419587;1
130;425195481;3
130;1592241875;3
130;1421513943;5
130;60834005;5
130;1861891849;2
130;743498712;1
130;076790818X;2
130;310330513;5
130;60786736;1
130;1577314034;4
130;195125983;1
131;1561706604;2
131;340769203;4
131;345441036;1
131;738706124;5
131;684867486;3
131;815319665;2
131;141310693;2
131;670034800;2
131;915145693;3
131;1400034299;3
131;450040186;4
131;1400047838;5
131;1594731403;4
131;330345044;4
131;689868014;3
131;140286012;4
131;061861916X;1
131;231138768;2
131;1400065550;3
131;764525689;1
131;192835432;4
131;822013541;3
131;395291305;3
131;804114609;4
131;843947462;2
131;448416735;5
131;743203046;4
131;810987902;5
131;60546573;2
131;330334611;2
132;446607134;4
132;812532619;5
132;60833173;3
132;1843103311;4
132;486287599;2
132;689868014;3
132;330301748;3
132;529123452;4
132;446605468;3
132;425198804;1
132;425212785;5
132;345477529;5
132;380759497;5
132;767921968;5
132;7151675;2
132;385334230;1
132;055381706X;3
132;61094153;5
132;387987207;5
132;571210910;4
132;1570625190;3
132;425210383;3
132;043962939X;4
132;393321800;5
132;743428676;1
132;822005336;5
132;425192032;3
132;451170113;5
132;1569709084;3
132;1416521070;1
133;441012523;3
133;1859848982;3
133;60898658;2
133;142151379X;1
133;189238938X;5
133;1580931863;1
133;870679945;1
133;744004411;3
133;887847447;2
133;155111223X;2
133;1423103343;5
133;031287751X;2
133;689823827;3
133;60554738;3
133;425207757;3
133;312852533;3
133;465056741;4
133;1857237501;2
133;373772513;4
133;786809965;2
133;1585675172;5
133;815319665;4
133;785814531;1
133;767911792;1
133;140442324;1
133;393977536;5
133;441581056;4
133;60919884;1
133;938497154;4
133;131922165;3
134;756620953;1
134;425205592;4
134;743264916;2
134;373638167;2
134;440229081;5
134;047004604X;3
134;312975732;4
134;745635326;5
134;815411219;1
134;385333900;1
134;375703861;3
134;425151042;1
134;199280169;2
134;60013133;4
134;684853760;2
134;486432130;3
134;1879794063;1
134;034548133X;1
134;60586540;2
134;60504080;4
134;034069291X;3
134;142403202;1
134;747541604;1
134;385333870;4
134;316912123;4
134;074324754X;3
134;515139750;1
134;452282098;2
134;1562920588;2
134;553573306;3
135;452268184;2
135;312422156;3
135;1557047413;4
135;747563004;5
135;933121261;1
135;078798129X;3
135;446611085;2
135;1588993000;4
135;156028972;4
135;886774632;5
135;60731303;2
135;441102670;1
135;520213688;5
135;425182673;2
135;425146227;3
135;571164668;2
135;1400051533;1
135;743297318;4
135;1841492051;2
135;452282195;2
135;805390472;2
135;345417968;5
135;1854790471;4
135;393064980;1
135;446600342;5
135;684873206;2
135;158567575X;2
135;1934169072;1
135;143036661;1
135;083082619X;3
136;440243068;2
136;014027782X;2
136;553579754;2
136;037328523X;1
136;785265430;1
136;380777584;1
136;2261987;3
136;1596792507;3
136;316910333;3
136;60975946;2
136;99801906;4
136;185984054X;5
136;1400040361;3
136;1843914115;2
136;815411839;4
136;375755195;4
136;787976288;3
136;552998834;2
136;60928417;5
136;1932416129;3
136;747548315;2
136;517146541;1
136;553233505;5
136;1857232569;1
136;786819111;3
136;787982377;2
136;184046027X;4
136;99267543;3
136;1932382607;2
136;140448004;3
137;60747471;2
137;763628107;3
137;375724931;1
137;034543949X;1
137;375703403;3
137;99273845;1
137;60889446;3
137;1411683056;5
137;964326191;4
137;806523492;2
137;24181900;4
137;452277248;4
137;1593076193;2
137;380813815;5
137;521286913;2
137;809596814;4
137;184046268X;4
137;743284283;3
137;140286276;3
137;521437776;5
137;671731424;2
137;1585421774;2
137;1740596463;2
137;62508865;3
137;033043313X;1
137;009930791X;2
137;141016701;3
137;571201156;5
137;824519868;2
137;60846739;3
138;553270621;1
138;743437497;5
138;385339607;5
138;765348217;2
138;1556434243;5
138;1885586426;1
138;316000612;5
138;349105308;4
138;7158521;3
138;571225551;1
138;60936193;3
138;765311852;4
138;449149919;1
138;1904633277;2
138;671792806;2
138;1587612216;5
138;312990693;5
138;1932416382;5
138;1569709807;2
138;60556528;3
138;1416914633;5
138;1860492916;2
138;767921968;3
138;872206785;5
138;884196488;3
138;822001837;1
138;486432548;5
138;439994799;3
138;99498596;3
138;440243254;4
139;312940688;1
139;395547032;2
139;99498596;3
139;1840220554;5
139;1594489424;5
139;425190919;2
139;140286802;5
139;375806709;2
139;1569319499;4
139;061871166X;4
139;691122946;5
139;399154191;5
139;1421504030;5
139;312203853;2
139;156030306;5
139;880014407;4
139;385495323;4
139;671553046;4
139;1591146917;3
139;452286530;2
139;345495845;5
139;425174808;5
139;345479726;2
139;60012382;5
139;345441036;3
139;7119356;5
139;582461464;3
139;60838590;1
139;1933771178;1
139;140260897;4
140;789458209;5
140;871136791;2
140;006000942X;2
140;158685772X;5
140;143036394;2
140;60930861;3
140;1842552473;1
140;312267177;3
140;6513085;2
140;345490096;1
140;767905105;5
140;806128941;4
140;1400071577;2
140;013237045X;2
140;1585425249;4
140;689868014;1
140;786712341;3
140;312342519;1
140;679763430;5
140;60535113;2
140;375727272;5
140;192836897;2
140;786716231;1
140;515125601;2
140;140714545;3
140;440241359;5
140;1581807740;3
140;764226460;1
140;738544922;5
140;393058476;4
141;1572244259;2
141;727861158;4
141;500203474;4
141;375755217;3
141;451412109;2
141;441005837;5
141;1587155877;2
141;891906797;1
141;520206398;4
141;140441735;2
141;399154000;4
141;553271644;2
141;1402726627;2
141;812971345;4
141;1860499295;1
141;590692089;1
141;3895086908;2
141;61238236;2
141;807071277;2
141;517082454;2
141;140364757;3
141;048642992X;4
141;1566993237;4
141;764134280;1
141;60593245;2
141;1590583426;3
141;140433392;4
141;226677141;2
141;1400032806;4
141;141007478;3
142;1550225405;5
142;374526966;1
142;618380442;3
142;140295941;5
142;7116268;5
142;805210539;4
142;067972477X;1
142;664228917;5
142;440241057;3
142;141439963;1
142;446677493;4
142;762427329;5
142;439176832;5
142;60543493;3
142;425195481;2
142;141694740X;2
142;140448152;5
142;1416532358;1
142;60747226;4
142;60516054;2
142;380817934;1
142;812550285;4
142;1585676578;3
142;60088745;5
142;312155859;4
142;743211995;1
142;765311801;2
142;330346512;5
142;60589280;4
142;743456866;3
143;374530319;2
143;743449657;5
143;718132386;4
143;074329730X;4
143;446604402;3
143;143037145;4
143;60974990;1
143;7195710;2
143;1581346522;5
143;843954116;1
143;1401301940;1
143;743457625;5
143;1595821074;4
143;375704434;1
143;031298166X;5
143;451411617;4
143;552773085;2
143;7179812;1
143;074757362X;2
143;141002980;2
143;081297655X;3
143;1580628362;2
143;778324788;3
143;140714553;2
143;019514581X;4
143;439420067;4
143;1550225405;5
143;1904633277;3
143;1401202527;1
143;679420258;4
144;061839110X;2
144;439499062;3
144;375703861;3
144;879102780;2
144;345316509;5
144;755323009;5
144;140260897;2
144;014144116X;5
144;375760849;2
144;1400079616;3
144;609610570;4
144;078693137X;4
144;898868092;5
144;689878559;4
144;261102303;4
144;1563410907;4
144;312423373;4
144;345448197;1
144;1566915902;3
144;60954833;4
144;1840237872;4
144;1555973035;2
144;312277105;1
144;8172235224;5
144;590956167;4
144;61196681;5
144;440229405;2
144;1565840399;4
144;6551815;2
144;1400076854;2
145;155783041X;3
145;312143400;5
145;082176053X;4
145;877887268;4
145;141187069;2
145;812216504;1
145;141185139;1
145;60753102;4
145;743480724;1
145;805359095;5
145;938497154;3
145;385324138;2
145;521009375;5
145;330363689;1
145;470038322;5
145;679767398;3
145;843948108;2
145;1400033543;1
145;1844670554;1
145;812575601;1
145;141430577X;1
145;582461464;4
145;345494024;2
145;446670782;3
145;1932664394;5
145;804741719;3
145;785265430;5
145;767920740;1
145;812969707;1
145;99556316;1
146;764544578;3
146;674821068;2
146;1400077273;2
146;747268479;4
146;374525803;1
146;142407925;3
146;141185368;2
146;425197492;5
146;805242163;1
146;1400071577;3
146;618153977;5
146;60593083;2
146;1857024079;3
146;394746236;2
146;156002086;5
146;141002980;3
146;64404897;5
146;1562920588;1
146;822002965;3
146;688152023;2
146;380731215;3
146;1853260401;2
146;552152951;2
146;1843103311;2
146;747544212;4
146;756620953;1
146;449911942;4
146;1400078741;2
146;553804790;3
146;575073357;3
147;756400430;2
147;486431843;4
147;786016078;4
147;142407577;2
147;449210502;1
147;088001508X;1
147;679736859;3
147;1565121821;3
147;812972589;2
147;385731825;3
147;006058033X;3
147;1400097029;3
147;618711651;3
147;670034665;1
147;60735457;5
147;1423100182;5
147;057120905X;4
147;345437977;1
147;061861916X;3
147;425183033;1
147;815412185;5
147;1416513418;5
147;1565041917;5
147;385497393;1
147;7191928;2
147;385338058;2
147;1551669048;2
147;60925752;1
147;140284125;2
147;6496873;2
148;451208641;3
148;743477553;4
148;140071784;5
148;689852231;2
148;019517447X;5
148;671519980;5
148;140003292X;3
148;345418778;2
148;425181103;5
148;1406934852;1
148;375727272;2
148;679733760;5
148;074324382X;2
148;674022874;4
148;60511060;3
148;60518650;1
148;143036661;3
148;042518160X;2
148;758206828;1
148;684867850;3
148;879237511;4
148;553803816;2
148;006091646X;1
148;963188925;5
148;143039865;2
148;486274284;1
148;1400076854;3
148;307337936;5
148;553561588;4
148;1402714548;3
149;99474468;3
149;60840889;1
149;1421508389;3
149;192840940;5
149;033043313X;3
149;552997773;2
149;1413480942;5
149;043965548X;2
149;786816155;5
149;743255909;5
149;582461464;4
149;1591146917;2
149;500203474;3
149;140447601;2
149;765316110;5
149;1574889230;1
149;743468597;4
149;7149824;1
149;045121577X;1
149;1879794063;4
149;744578264;3
149;60925752;4
149;785814531;4
149;312424671;5
149;375706364;5
149;1852421177;4
149;312306342;3
149;553293427;4
149;806521686;2
149;1400078393;1
150;132197383;2
150;806128941;5
150;449911411;2
150;753817985;5
150;1841954748;4
150;802141900;2
150;671792806;4
150;440322278;2
150;1403967210;4
150;345436911;2
150;805077812;3
150;156011654;5
150;316907928;3
150;688152023;1
150;521348358;3
150;1423100611;1
150;802431488;5
150;674990471;3
150;6499260;1
150;1425910394;4
150;141183535;5
150;440402913;1
150;440229316;1
150;64405958;4
150;1400049474;5
150;802139701;4
150;745635326;4
150;553572989;4
150;312423373;5
150;465014879;5
151;051509465X;4
151;99498634;3
151;385340397;5
151;1594160007;5
151;074324592X;1
151;618422536;4
151;822002833;1
151;067176991X;1
151;1419954482;1
151;873387805;2
151;037572530X;4
151;618710531;5
151;448437430;4
151;99498588;5
151;872204626;5
151;1740596463;3
151;552998486;4
151;045052468X;3
151;006251279X;5
151;1416505490;2
151;6483909;3
151;684843323;3
151;60815922;4
151;1569709807;4
151;946487502;3
151;1400307848;3
151;1400077273;1
151;1402713193;4
151;688172172;4
151;1591146917;2
152;765348217;1
152;60652926;4
152;634041126;1
152;316000612;1
152;451160312;3
152;385339690;4
152;590321145;3
152;843121319;4
152;1884365302;5
152;486274284;5
152;385302312;1
152;1932664599;3
152;553588192;1
152;087113960X;5
152;743231538;5
152;812590562;3
152;316912123;1
152;449003884;2
152;804741719;4
152;440234743;3
152;671792806;2
152;670913529;2
152;192824546;3
152;006446234X;4
152;140396792X;3
152;262510871;4
152;141019999;3
152;156260409;4
152;1569319499;4
152;014144116X;1
153;60524936;5
153;374525803;5
153;375760520;5
153;385333811;2
153;1569709076;4
153;452265819;4
153;394758285;1
153;375726799;3
153;99422689;2
153;449210502;5
153;345463056;3
153;60765488;1
153;451207505;2
153;312199430;1
153;345476514;2
153;939666502;3
153;394733525;5
153;034547760X;4
153;631169407;3
153;312929641;3
153;688172245;2
153;374528667;5
153;184159105X;5
153;425197492;2
153;031227999X;4
153;075150503X;2
153;743499484;2
153;330491199;5
153;205479804;4
153;312263104;3
154;440936853;2
154;740720120;2
154;1585425249;5
154;1551111721;3
154;876856830;5
154;785114939;5
154;1845203348;4
154;451412117;1
154;142302333;4
154;552148083;4
154;345375211;2
154;385733208;5
154;670037605;4
154;373225733;3
154;313309337;1
154;802135781;5
154;1563895951;1
154;752852612;2
154;553375261;2
154;806523700;4
154;60931809;4
154;452156610;3
154;786881488;1
154;618056831;1
154;1557832455;5
154;252008073;5
154;345302354;5
154;156389369X;3
154;374523932;1
154;571225551;5
155;520213688;3
155;1573225053;4
155;1841581224;2
155;076530953X;4
155;765304090;3
155;60085444;5
155;752834525;3
155;159308269X;3
155;762419229;1
155;61124265;3
155;60598964;3
155;802137784;1
155;807615323;1
155;023112189X;2
155;1582346100;1
155;380777584;5
155;316281336;5
155;1595820949;5
155;1841591165;5
155;571203035;3
155;385316577;1
155;684804522;5
155;425147517;4
155;861661419;1
155;60935553;4
155;99448467;2
155;1580931863;4
155;812552849;3
155;380759497;2
155;747569134;5
156;60891564;5
156;237525372;1
156;99437597;1
156;440227704;3
156;393048853;4
156;142000205;3
156;385607016;3
156;1857024699;2
156;736911685;5
156;802133118;4
156;142151043X;4
156;7154887;5
156;425195481;1
156;192801732;5
156;1565124820;1
156;237526883;1
156;1567430287;4
156;763620874;5
156;142501522;3
156;425215288;5
156;517147688;5
156;446676500;4
156;60543493;5
156;1843537206;4
156;767912241;3
156;000711933X;2
156;60976101;4
156;449210502;3
156;8173031010;3
156;1580931863;2
157;767901576;3
157;374529264;3
157;201408252;5
157;1598165763;2
157;765344319;3
157;393321800;4
157;679776214;4
157;345492862;4
157;142301442;3
157;312354606;3
157;385313616;5
157;237526883;3
157;067973449X;1
157;64462048;5
157;031227999X;3
157;143036068;1
157;752224417;4
157;517084791;2
157;395877431;4
157;738706124;5
157;316706000;4
157;1579126952;4
157;142407577;5
157;316182745;3
157;1419954482;2
157;739447343;5
157;199265771;1
157;1593080549;2
157;078680839X;3
157;471738840;3
158;765313189;3
158;812975936;3
158;822005336;4
158;449006530;5
158;465017746;5
158;385495226;2
158;140299939;3
158;375708227;5
158;345475739;2
158;261102427;3
158;671569023;5
158;1841811106;5
158;451207521;2
158;316013315;3
158;765341298;3
158;312273223;5
158;60754001;5
158;345468392;5
158;822000946;4
158;1400030064;1
158;812696115;3
158;158685772X;2
158;375726721;1
158;380803275;4
158;553571575;5
158;425151042;1
158;765312808;1
158;805060162;4
158;415183731;1
158;618446710;1
159;486426750;3
159;1840220554;1
159;031233379X;2
159;843947667;3
159;761545646;3
159;312241224;1
159;1402714548;1
159;671004549;3
159;553377760;1
159;1859843832;2
159;553583298;2
159;60391537;1
159;140144188;1
159;441623824;3
159;743457919;4
159;60586540;5
159;316926345;5
159;158297294X;4
159;449911942;5
159;1406922900;5
159;1593072597;2
159;385265700;5
159;1400079616;4
159;078798129X;2
159;449221393;4
159;374525862;5
159;340828064;3
159;61129739;3
159;330444573;4
159;345442741;5
160;1406917893;4
160;517189607;3
160;1400079616;4
160;618181903;2
160;231054750;4
160;312997116;1
160;385265700;4
160;393315118;4
160;930588797;5
160;439176832;3
160;385481969;1
160;743202414;4
160;786929200;4
160;60930861;4
160;553381008;1
160;785114939;5
160;1841494089;3
160;99282968;3
160;1574671324;3
160;747575479;5
160;806132795;1
160;756403251;4
160;451216776;5
160;1860499295;5
160;140252622;1
160;140447261;5
160;751533459;5
160;679722955;4
160;60578114;3
160;470038322;1
161;1564782999;4
161;425203573;3
161;870679945;1
161;1555837239;5
161;753810743;1
161;399147314;2
161;64473554;2
161;521479347;1
161;312424124;2
161;451528646;2
161;743223136;4
161;596006624;1
161;679755527;5
161;345476980;1
161;743250974;1
161;076362828X;2
161;439194040;4
161;553213431;3
161;158005188X;4
161;861661419;2
161;312369344;1
161;078693137X;3
161;330490265;1
161;786812915;4
161;1423100204;2
161;679735771;3
161;439176832;5
161;330353829;2
161;60837551;4
161;486212327;2
162;155728024X;4
162;743495926;1
162;141013451;3
162;691119422;1
162;452265819;2
162;684845776;1
162;1841492051;4
162;812971450;3
162;152045732;2
162;448435365;2
162;045121577X;2
162;812973011;3
162;806132795;4
162;743275039;4
162;1590526864;5
162;1585677108;4
162;865344922;5
162;879239484;4
162;1593075294;1
162;689878583;4
162;141184272;1
162;66236177;1
162;689851901;2
162;142407577;5
162;385316577;5
162;805073876;4
162;393061434;3
162;755304853;3
162;553584537;1
162;744005612;4
163;055215315X;5
163;345302354;2
163;440238609;5
163;811848833;4
163;61052396;4
163;1841493554;4
163;312319738;5
163;014017897X;5
163;451219368;2
163;451213092;1
163;074754624X;5
163;446673781;5
163;006057786X;5
163;143039857;2
163;751506478;1
163;553380966;4
163;1555916228;2
163;385721919;3
163;253209102;4
163;575073616;1
163;688172245;1
163;131494848;1
163;618134328;4
163;1400079276;3
163;60989157;5
163;1569709076;3
163;393329402;1
163;822005336;5
163;1841492876;5
163;312263082;3
164;765344971;4
164;192838970;1
164;802141447;5
164;679722947;1
164;452281253;2
164;1579126235;5
164;312978332;3
164;553803522;2
164;385333781;5
164;553293427;1
164;446579629;2
164;141185139;5
164;014303748X;4
164;441102670;3
164;1597221104;5
164;006058033X;1
164;664228917;1
164;786809604;3
164;822560569;4
164;345418778;4
164;1401850685;2
164;618446710;5
164;671878840;3
164;1589802543;1
164;760768951;4
164;076530998X;1
164;143037234;2
164;804114609;3
164;756626366;4
164;786011890;1
165;553588192;1
165;744578264;2
165;374524920;3
165;141007451;3
165;014023828X;2
165;142501522;4
165;1400076854;5
165;785263713;1
165;380713810;1
165;688003478;2
165;374530718;5
165;140449094;5
165;7162995;2
165;425203891;4
165;60609176;4
165;312861435;2
165;226675769;2
165;684825104;3
165;1597800449;2
165;1565849655;3
165;674991842;3
165;670034800;2
165;1405203951;5
165;140143459;5
165;802141900;4
165;679722319;1
165;816639825;3
165;330353829;3
165;727853414;4
165;380817934;3
166;743491688;1
166;1425910394;4
166;446677493;1
166;1842552473;1
166;199264791;2
166;006251279X;1
166;1932664394;5
166;014044257X;3
166;1406922900;1
166;765342529;1
166;843955821;1
166;60837551;3
166;451528557;1
166;571207081;1
166;743449029;4
166;1400097029;4
166;689840330;5
166;1400049474;3
166;205479804;1
166;393318796;2
166;691037795;4
166;7204469;5
166;872205541;4
166;452273080;1
166;141311401;2
166;142180041;5
166;074595054X;3
166;805081453;2
166;1904233198;3
166;1590593898;3
167;068814392X;2
167;664228917;2
167;285647474;1
167;1884365302;1
167;440415802;2
167;141304316;4
167;674992024;2
167;074325807X;2
167;375835318;3
167;1593075537;4
167;310929555;2
167;486445631;2
167;330281720;1
167;764585975;3
167;156027593;2
167;743289412;2
167;425181111;1
167;312978332;5
167;521476763;5
167;1582406936;3
167;1855384272;3
167;345442741;3
167;1581346522;5
167;743437810;1
167;451410548;3
167;452265819;1
167;449003884;4
167;898709199;1
167;553381415;5
167;034546401X;1
168;312978332;4
168;330371231;4
168;1842122924;3
168;810987902;4
168;821746219;4
168;033043313X;2
168;972016414;1
168;140436588;3
168;1590385810;3
168;1567921892;5
168;674992024;5
168;553284118;5
168;033041173X;4
168;684804522;5
168;60587032;5
168;1406922900;1
168;872206785;2
168;385493622;5
168;1551668513;4
168;441005837;4
168;810959364;4
168;743496167;4
168;765312808;4
168;140441220;3
168;1400078008;1
168;1565849426;4
168;452282098;5
168;312422326;4
168;425190919;2
